41611748,BEACON THEATRE,2124 BROADWAY 10023,"2123248015,40.78046949816991,-73.98131810474592
41699397,JUICY CUBE,674 LEXINGTON AVENUE 10022,"2128882188,40.76014188094416,-73.96975032221877
41699427,D'MILTON RESTAURANT,94 ST NICHOLAS PLACE 10032,"2122348888,40.83007204808763,-73.94030886386219
41699546,THE LITTLE FOX CAFE,62 KENMARE STREET 10012,"6464084087,40.720938123496694,-73.99596316496729
41601678,GOOGLE CHELSEA MARKET,75 9 AVENUE 10011,"2125654428,40.74222439104392,-74.00451272737968
41611969,CATCH,21-27 9 AVENUE 10014,"2123923978,40.73940065381822,-74.0064466618831
41686819,EL AS DE ESPADA MEXICAN RESTAURANT,3868 10 AVENUE 10034,"2125679355,40.86440626353931,-73.91900700117134
41613672,A LA SAIGON,8 LIBERTY PLACE 10005,"2122279855,40.70754251297768,-74.00803664617348
41614142,SALUTE PIZZA & RESTORANTE,4417 BROADWAY 10040,"2123042333,40.85564397099358,-73.93323123353377
41597788,GONG THAI RESTAURANT,173 EAST 99 STREET 10029,"2123605874,40.787528510733296,-73.94879151761364
41700363,STROMBOLI PIZZERIA 11,112 UNIVERSITY PLACE 10003,"2122550812,40.73437114131622,-73.99244210961484
41686842,CANTON KITCHEN RESTAURANT,171 HESTER ST 10013,"2123432623,40.71779723045893,-73.99680136998643
41602382,BARNES & NOBLE CAFE,2289 BROADWAY 10024,"2123628835,40.786150994873594,-73.97842156110534
41612393,THE IRISH AMERICAN,17 JOHN STREET 10038,"6464146223,40.709845104768874,-74.00882312758444
41700877,JOEY PEPPERONI'S PIZZA,245 EAST 14 STREET 10003,"3476654498,40.732889492057495,-73.98614467173843
41701182,SUNNY SASHIMI,2 WEST 32 STREET 10001,"2125107332,40.74736483132301,-73.98608127942668
41701557,STUDIO 9C,30 ROCKEFLLER PLAZA 10112,"2126644454,40.758534374263036,-73.97895836283737
41687909,STARBUCKS COFFEE (STORE 17478),600 MADISON AVENUE 10022,"2127591569,40.76275978673584,-73.97205668576663
41687913,STARBUCKS COFFEE COMPANY,350 WEST 42 STREET 10036,"2122444176,40.758025374172746,-73.99174290471046
41688043,ITALIAN FOOD CENTER,161 MULBERRY STREET 10013,"2124313934,40.71961719747679,-73.99721934069919
41614664,WONTON NOODLE GARDEN,56 MOTT STREET 10013,"2129664033,40.71582411788984,-73.99833356024482
41603054,AMICI II,165 MULBERRY STREET 10013,"2123343869,40.71978348572037,-73.99716261506182
41613392,HARLEY'S SMOKE SHACK,355 EAST 116 STREET 10029,"2128286723,40.79620632816062,-73.9358291509937
41701875,AMCOOK FUSION SUSHI & ASIAN CUISINE,154 WEST 72 STREET 10023,"2127873333,40.778040109164806,-73.98035267623419
41702084,EL 27 RESTAURANT LOUNGE,1091 ST NICHOLAS AVENUE 10032,"9173643051,40.838153910875405,-73.93995988913679
41702281,PIO PIO RIKO,409A 8 AVENUE 10001,"2126437555,39.4781999490005,-6.390160049999565
41702322,RISE AND GRIND,2167 2 AVENUE 10029,"2128762467,40.79408978811432,-73.93995681795195
41608028,NEO SUSHI STUDIO,1410 1 AVENUE 10021,"2125176860,40.76939557834436,-73.95479660028207
41688426,OAXACA,48 GREENWICH AVENUE 10011,"2123604488,40.735627332336605,-74.00051212563329
41702361,VINE,2955 BROADWAY 10025,"2122223568,40.80790274611593,-73.96414304296627
41613627,KOREAN TAKE OUT EXPRESS INC.,807 LEXINGTON AVENUE 10065,"2127550123,40.76429255795625,-73.96663509223492
41613769,NEW SUNNY EAST 88 RESTAURANT,1680 1 AVENUE 10128,"2128769332,46.694400044000474,6.91890005400046
41688658,PRET A MANGER,821 BROADWAY 10003,"2126736898,40.73338761394831,-73.99109606912748
41688842,SUSHI OF GARI TRIBECA,130 WEST BROADWAY 10013,"2122850130,40.71669099239648,-74.00834581060985
41702563,EL CONDE NUEVO BAR & RESTAURANT,4139 BROADWAY 10033,"2127813231,40.84611905065475,-73.93850044234074
41702638,THE DOUGHNUTTERY,425 WEST 15 STREET 10011,"9179910564,40.74200503560502,-74.00563327815246
41702703,TARTINA,653 9 AVENUE 10036,"6465900577,40.76068943856785,-73.99102618910655
41603722,KING BAKERY,90 EAST BROADWAY 10002,"9172156855,40.71378800421411,-73.99374322536875
41689266,ABRAHAM JOSHUA HESCHEL SCHOOL,30 WEST END AVENUE 10023,"2125957817,40.772545505971436,-73.98972025658378
41689361,ANDY'S DELI,291 BROADWAY 10007,"2122274111,40.71482080993354,-74.00581472716709
41689516,MARCHE MADISON,9 EAST 40 STREET 10016,"2127251420,40.75194520530806,-73.98114621102803
41614209,INSOMINIA,151 DYCKMAN STREET 10040,"9176921698,40.86330786756514,-73.92580312391425
41689595,BARRACA,81 GREENWICH AVENUE 10014,"2124620080,40.736931214405104,-74.00135614117215
41702736,PIZZA PLUS,4 SOUTH STREET 10004,"9175363918,40.701543208453415,-74.01237258982235
41702826,NINOS 46,39 WEST 46 STREET 10036,"2127194015,40.7567370638655,-73.98064010225812
41690495,STARBUCKS COFFEE,219 1 AVENUE 10003,"2122540358,39.47009979100045,-6.363200015999553
41703235,CHEZ SARDINE,183 WEST 10 STREET 10014,"6463603705,40.73430935429434,-74.00277020637913
41690590,POURING RIBBONS,225 AVENUE B 10009,"9176566788,40.72912137045597,-73.97822509071455
41690734,FORCELLA.,377 PARK AVENUE SOUTH 10016,"2124481116,40.74240097022971,-73.98463511561727
41703734,COACH SCOT'S MAIN STREET SWEETS,559 MAIN STREET 10044,"2128133388,40.76242386926725,-73.9495030819009
41703804,PENNSYLVANIA 6,132 WEST 31 STREET 10001,"2127273666,40.748454487685535,-73.99056190061043
41604438,MOLLY'S CUPCAKES,228 BLEECKER STREET 10014,"2124142253,40.73014470091829,-74.00240954946031
41691378,CHIPOTLE MEXICAN GRILL,604 2 AVENUE 10016,"3035954000,40.74457199300417,-73.97599484758337
41615127,LUCKY'S CAFE,593 1 AVENUE 10016,"2126833111,40.74361972786926,-73.97367577391702
41703809,THE MADELYN,82 WEST 3 STREET 10012,"6463719097,40.72979529991426,-73.9988930374829
41703857,PARIS RESTAURANT,113 MOTT STREET 10013,"2122267221,40.71758759039608,-73.99732843295999
41703888,PERFECT TASTE,1884 PARK AVENUE 10035,"2122896854,40.80722015258908,-73.93765669479984
41704068,HANJAN,36 WEST 26 STREET 10010,"2122067226,40.74439433193396,-73.99052163076783
41704109,BIG GAY ICE CREAM SHOP,61 GROVE STREET 10014,"2124140222,40.73316731332193,-74.00326824643162
41692313,CLARKSON,225 VARICK STREET 10014,"2126752474,40.729001104118765,-74.00529091164543
41616501,ARGOTEA,239 GREENE STREET 10003,"2129984153,40.72969833950788,-73.99542148441316
41692605,KENNEDY FRIED CHICKEN,1577 ST NICHOLAS AVENUE 10040,"2127814739,40.854195327753246,-73.93020774878778
41704301,LUCKY STAR COFFEE,48B BOWERY 10013,"2123939181,40.71570462317089,-73.99640406389562
41693374,ALEX CAFE & DELI,1018 LEXINGTON AVENUE 10021,"2127449666,40.770929843338706,-73.96188734542386
41615605,TAKA TAKA,330 WEST BROADWAY 10013,"2126698252,40.72220742933047,-74.00395975763593
41616896,SHOPSINS GENERAL STORE (STORE #16),120 ESSEX STREET 10002,"9173690919,40.719477505783345,-73.98768316624432
41704354,EAST PACIFIC PAN ASIAN BISTRO,120 EAST 34 STREET 10016,"2126962818,40.74655469504421,-73.98017107613344
41704391,NEW MANDARIN COURT,61 MOTT STREET 10013,"2126083838,40.71596731783853,-73.99832925878746
41704402,BABA GHANOUGE,143 FULTON STREET 10038,"2126081666,40.71044678539192,-74.00812787879778
41704436,GO GREEN NATURAL JUICES,3580 BROADWAY 10031,"__________,40.8279911427781,-73.94914546738858
41693660,LA SULTANA CAFE,124 EAST 4 STREET 10003,"2122287678,40.72541416892983,-73.98767194180584
41615904,THE VAGABOND CAFE,7 CORNELIA STREET 10014,"2122426333,40.73163705660596,-74.00163020776705
41615914,MAKKAH PIZZA RESTAURANT,641 LENOX AVENUE 10037,"7187720972,40.818609434978555,-73.93769696464238
41616108,DESI SHACK,331 LEXINGTON AVENUE 10016,"2128673374,40.749431625370335,-73.97746469953546
41704540,MANHATTAN'S PARADISE PIZZA INC,12 WEST 18 STREET 10011,"2122060500,40.73896499883671,-73.99296151486124
41704593,DUNKIN DONUTS,680 ST NICHOLAS AVENUE 10030,"2122810056,40.82372608459224,-73.94486974863918
41704649,518 POMODORO,518 9 AVENUE 10018,"2112397019,40.75636160590449,-73.99410446954482
41704741,ORANGE LEAF,245 THIRD AVENUE 10010,"6465590833,40.737071127331774,-73.98439468006961
41616326,GRAND SICHUAN-CHELSEA,229 9 AVENUE 10001,"2126205200,39.4781999490005,-6.390160049999565
41616389,BAKEHOUSE,113 HORATIO STREET 10014,"6465599870,40.738792115864555,-74.00851043780563
41616408,STARBUCKS COFFEE COMPANY,180 WEST BROADWAY 10013,"2123437402,40.718051634276605,-74.00726269321791
41694248,LA NUEVA CARICIA RESTAURANT INC.,1693 AMSTERDAM AVENUE 10031,"2124913983,40.82447982258685,-73.94811742717673
41694266,FP PASTISSERIE,1293 3 AVENUE 10021,"2127175252,46.255000046000475,6.140590027000428
41694307,AKA 99 CENTS FRESH PIZZA,80 DELANCEY STREET 10002,"6467328859,40.719187728032296,-73.98991284460129
41704754,KENNEDY FRIED CHICKEN,2041 1 AVENUE 10029,"2124231011,40.789210020826886,-73.94040689356245
41704868,IL POSTO TRATTORIA RUSTICA,227 DYCKMAN STREET 10034,"2123040144,40.865831555882664,-73.92755187811588
41601712,CALLE OCHO,45 WEST 81 STREET 10024,"2128735025,40.78301674332914,-73.97388896720128
41616853,THE ALLIE WAY SPORTS BAR,413 EAST 70 STREET 10021,"9175120397,40.76606665775114,-73.95588001984623
41694453,JACK'S STIR BREW COFFEE,10 DOWNING STREET 10014,"2129296011,40.72957381488072,-74.00279211386413
41694707,CB8030 SAUSAGE CONCESSION,4 PENNSYLVANIA PLAZA 10001,"2124656000,39.4781999490005,-6.390160049999565
41694730,MADISON CLUB (BB7184),4 PENNSYLVANIA PLAZA 10001,"2124656000,39.4781999490005,-6.390160049999565
41694764,BA1019 BAR,4 PENNSYLVANIA PLAZA 10001,"2124656000,39.4781999490005,-6.390160049999565
41694847,OASIS JIMMA JUICE BAR,3163 BROADWAY 10027,"6465900685,40.814879728817516,-73.95906608223311
41618219,MORSO,420 EAST 59 STREET 10022,"2127592706,40.75923800293259,-73.96114844624299
41705332,2058 DELI AND GROCERY,2058 LEXINGTON AVENUE 10035,"2123482020,40.804153765684816,-73.93761678918264
41618384,BRIDGE PUB,4 PENNSYLVANIA PLAZA 10001,"2124656370,39.4781999490005,-6.390160049999565
41618410,CARNEGIE DELI EAST,4 PENNSYLVANIA PLAZA 10001,"2124656000,39.4781999490005,-6.390160049999565
41618432,HEALTHY-AT THE GARDEN,4 PENNSYLVANIA PLAZA 10001,"2124656370,39.4781999490005,-6.390160049999565
41618435,SENZA SUSHI/LOBSTER SHRIMP ROLL,4 PENNSYLVANIA PLAZA 10001,"2124656000,39.4781999490005,-6.390160049999565
41695257,NO. 7 SUB,1188 BROADWAY 10001,"2125321680,40.74566305680571,-73.98862245056483
41705420,EAST DUMPLING HOUSE,248 WEST 106 STREET 10025,"2126662662,40.80106477611963,-73.96727167104996
41705765,SHANGHAI BROADWAY RESTAURANT,150 WEST 36 STREET 10018,"2123560081,40.751904672863475,-73.98887174803195
41705777,LA ROTISERIA RESTAURANT,2327 1 AVENUE 10035,"2124101200,40.798080063844964,-73.9339269886388
41618840,TORTARIA,94 UNIVERSITY PLACE 10003,"2127761830,40.733800972937615,-73.9929342734971
41618955,PITA GRILL,790 9 AVENUE 10019,"2127651100,40.76504214378099,-73.98777380081947
41606171,IHOP,235-237 EAST 14 STREET 10003,"2123881499,40.73135421802385,-73.98257748656096
41695393,DONKIN DONUTS/BASKIN ROBBINS,484 9 AVENUE 10018,"2123959280,40.75544131976221,-73.9947641861175
41695453,HAPPY FORTUNE RESTAURANT (NY),96 BOWERY 10013,"2122191993,40.71754732055348,-73.99530901429875
41611725,BEACON THEATRE,2124 BROADWAY 10023,"2123248015,40.78046949816991,-73.98131810474592
41705951,SALAD PANGEA,303 PARK AVENUE SOUTH 10010,"2122284003,40.74040168738907,-73.98608483264809
41706012,SUBWAY,301 CATHEDRAL PARKWAY 10026,"2127492522,40.80076765900134,-73.95855942487674
41706054,STARBUCKS COFFEE COMPANY,100 WEST 33 STREET 10001,"2126954260,40.74914113895352,-73.98836692439323
41695998,LA PICARDIA DE BROADWAY,3671 BROADWAY AVE 10031,"2127298193,40.83067975236975,-73.94748729380274
41696163,SHESHE PIZZERIA,961 COLUMBUS AVENUE 10025,"2122227201,40.80003197129952,-73.9622438528707
41602946,FRANCESCA LA VELA CUCINA,373 AMSTERDAM AVENUE 10024,"2128777818,40.7823416294637,-73.97886467236594
41706182,PICK-A-BAGEL/PIZZA BOLLA,35 WEST END AVENUE 10023,"2123624165,40.77266999102835,-73.9897116752528
41706212,ISOLA,994 COLUMBUS AVENUE 10025,"2126652920,40.801166421993855,-73.96150457147797
41619900,GREGORY'S COFFEE,12 EAST 46 STREET 10017,"2126611722,40.755604768846126,-73.97810191237255
41696210,CITY COLLEGE MARSHAK CAFE,160 CONVENT AVENUE 10031,"2126506771,40.81870839997379,-73.950609162582
41696272,FAMOUS EDDIE'S HOTDOGS,1701 AMSTERDAM AVENUE 10031,"6465001494,40.824723553250465,-73.94793881732176
41618158,STONE STREET COFFEE COMPANY,132 9 AVENUE 10011,"6465591671,40.74367184178317,-74.00333457323114
41706329,SAFFRON INDIAN CUISINE,98 CHAMBERS STREET 10007,"2126760313,40.71475448313396,-74.00764227097324
41706510,SUSHI TIME,821 2 AVENUE 10017,"2128838983,40.75096898942843,-73.97140644535034
41706542,INASE SUSHI RESTAURANT,1586 1 AVENUE 10028,"2126281238,46.92949997700049,7.039240056000438
41696569,METROPOLITAN MUSEUM BALCONY LOUNGE,1000 5 AVENUE 10028,"2125703986,50.842399970000486,4.360360039000454
41618351,PRESS ROOM,4 PENNSYLVANIA PLAZA 10001,"2124656370,39.4781999490005,-6.390160049999565
41618397,BAR AT THE GARDEN,4 PENNSYLVANIA PLAZA 10001,"2124656269,39.4781999490005,-6.390160049999565
41618400,EMPLOYEE FEEDING,4 PENNSYLVANIA PLAZA 10001,"2124656370,39.4781999490005,-6.390160049999565
41706775,KENNEDY FRIED CHICKEN,102 WEST 145 STREET 10039,"3474407317,40.82051272598261,-73.93648173054663
41706806,WOK STATION,34 LEXINGTON AVENUE 10010,"2129797778,40.739991528187545,-73.98443814880073
41706939,SNAFU 28,37 EAST 28 STREET 10016,"2124813100,40.743616174647855,-73.98470973326675
41696929,SCALLYWAG'S IRISH PUB & REST,508 9 AVENUE 10018,"6464904803,40.7562017109413,-73.99421462030767
41696981,JIN SUSHI,252 BROOME STREET 10002,"2129790989,40.71803766600658,-73.98987257475869
41697137,GLEN'S PIZZA & DELI,151 EAST 103 STREET 10029,"2128281800,40.790270620993454,-73.94750920668372
41707242,BLUEBERRY FUSION,200 CHURCH STREET 10013,"9176094737,40.71625368805837,-74.00693503961958
41619041,THE ORANGE PEEL,390 MANHATTAN AVENUE 10026,"2125108444,40.805431694218385,-73.95649472894775
41603704,CAFE CHINA,13 EAST 37 STREET 10016,"2122132810,41.88863779000047,12.887773640000432
41697373,HARDWARE BAR,697 10 AVENUE 10036,"2129249885,40.76313998232541,-73.99295677723268
41697469,NEW FRESCO TORTILLAS TACO,100 WEST 83 STREET 10024,"2127129371,40.78456417709617,-73.97371774707557
41708683,MOE'S,367 FIRST AVENUE 10010,"6468610414,40.735879611955625,-73.97932659204776
41697469,NEW FRESCO TORTILLAS TACO,100 WEST 83 STREET 10024,"2127129371,40.78456417709617,-73.97371774707557
41697777,BRASSERIE MAGRITTE,1463 THIRD AVENUE 10028,"6464490606,40.77664106623331,-73.95553417296293
41619055,SONS OF ESSEX,133 ESSEX STREET 10002,"2126747100,40.72012578028165,-73.98743032185104
41707875,NEW GOLDEN STAR RESTAURANT,4247 BROADWAY 10033,"2129285454,40.84977561225577,-73.93615256248995
41707995,LITTLE CAESERS,525 WEST 207 STREET 10034,"6466494136,40.86531913567069,-73.91964643173662
41698203,MASQ,306 EAST 49 STREET 10017,"2126448294,40.754024766131124,-73.9684821378396
41698218,HEY MAMBO,487 AMSTERDAM AVENUE 10024,"2125955050,40.78604172544635,-73.97617487836715
41619349,ICHIRO SUSHI,1694 2 AVENUE 10128,"2123696300,46.71000005100046,6.999370006000447
41621699,MI PASO CENTROAMERICANO RESTAURANT,4129 BROADWAY 10033,"2129280866,40.84582149646599,-73.93858936640532
41708683,MOE'S,367 FIRST AVENUE 10010,"6468610414,40.735879611955625,-73.97932659204776
41614115,TENPENNY,16 EAST 46 STREET 10017,"2124908500,40.75555502284715,-73.97798110284481
41708034,LONG ISLAND BAGEL CAFE,125 FULTON STREET 10038,"2126190300,40.71003579521687,-74.00731774251898
41698565,THE BURGER BISTRO,1663 1 AVENUE 10028,"6463681134,0.0,0.0
41698723,FLORIDITA RESTAURANT,2276 12 AVENUE 10027,"2126620090,40.817901399630955,-73.96044852457896
41698782,TARATOR FALAFEL & GRILL,1163 2 AVENUE 10065,"2123170600,40.762020686106894,-73.96335321967456
41619905,BLOOMBERG PANTRY,120 PARK AVENUE 10017,"2122253584,40.75161658134124,-73.97823402547908
41614411,ASIAM THAI CUISINE,259 FIRST AVENUE 10003,"2122287880,40.7321191112091,-73.98206731555337
41708683,MOE'S,367 FIRST AVENUE 10010,"6468610414,40.735879611955625,-73.97932659204776
41708740,BIRCH COFFEE,56 7 AVENUE 10011,"2129291444,40.73835765248475,-73.99986889363373
41620013,GARDEN PUB,4 PENNSYLVANIA PLAZA 10001,"2124656269,39.4781999490005,-6.390160049999565
41620128,THINK COFFEE,73 8 AVENUE 10014,"2122556542,40.73941033681871,-74.00281580200686
41622616,TOTO SUSHI,216 THOMPSON ST 10012,"2125334433,40.728940156164356,-73.99918558694446
41709046,HYATT PLACE NEW YORK/MIDTOWN SOUTH,52 WEST 36 STREET 10018,"4102131970,40.75057458095324,-73.98570108383711
41709154,MOONCAKE FOODS,111 JOHN STREET- PEARL ST SIDE 10038,"2122338808,40.70763262774466,-74.00567970475379
41699477,PERFECT PICNIC,123 LUDLOW STREET 10002,"2122282884,40.71969583959242,-73.98858038387681
41699551,BETTER BEING,537 9 AVENUE 10018,"2123531986,40.75697868382031,-73.99373730333309
41699552,IL GNOCCHI RESTAURANT,118 EAST 116 STREET 10029,"2122892006,40.798874802830994,-73.94230194857528
41620375,SERAI,150 WEST 17 STREET 10011,"2159234838,40.74018493998409,-73.99768138628616
41709204,HARLEM  GOURMET CAFE,2180 3 AVENUE 10035,"6463736427,40.79981822223425,-73.93868738081716
41709335,HUNAN CHEN,1003A COLUMBUS AVENUE 10025,"2122221118,40.80126423405824,-73.96134950587418
41709348,EAST PALACE,819 2 AVENUE 10017,"2129497708,40.75092990399298,-73.97143723993588
41609563,TAKSIM,1030 2 AVENUE 10022,"2124213004,40.75763129305085,-73.96647456324968
41620501,POMME PALAIS/ TROUBLE'S TRUST,455 MADISON AVENUE 10022,"2128887000,40.75803268296306,-73.97543051490555
41615286,CHOKOLAT CAFE,3187 BROADWAY 10027,"6464945188,40.81536553719087,-73.95869313967586
41623748,LIT LOUNGE NYC,93 2 AVENUE 10003,"2127777987,39.47009979100045,-6.363200015999553
41609838,TAPIA'S PIZZERIA RESTAURANT,362 EAST 112 STREET 10029,"2125108619,40.793694015367635,-73.93785676967337
41709623,SIX HAPPINESS,1413 2 AVENUE 10021,"2129888002,0.0,0.0
41621003,PUDDIN BY CLIO,102 SAINT MARKS PLACE 10009,"2124773537,40.72725474121444,-73.98456168237493
41700209,LATITUDE BAR & GRILL,783 8 AVENUE 10036,"2122453034,40.76078892876717,-73.98723726348811
41700585,AMERICAN FLATBREAD TRIBECA HEARTH,205 HUDSON STREET 10013,"2127761441,40.723711361091546,-74.00797180145668
41624716,CLOISTERS DELI,7 HENSHAW ST 10034,"2129421580,45.1924247980005,7.874350388000437
41700585,AMERICAN FLATBREAD TRIBECA HEARTH,205 HUDSON STREET 10013,"2127761441,40.723711361091546,-74.00797180145668
41615431,COOKIE PARTY(@TOY ''R'' US),1514 BROADWAY 10036,"9176796766,40.75758628557969,-73.98560988448776
41709840,THE DAKOTA BAR,53 WEST 72 STREET 10023,"2127870700,40.77731618009875,-73.97849987406914
41709935,7 GREEN & GRAIN,875 THIRD AVENUE 10022,"2128880809,40.75761145130855,-73.96942419117266
41710066,HOTEL PARTICULIER,4-6 GRAND STREET 10013,"6463296341,40.72252657804023,-74.00400731828228
41700930,CHOPITA,844 2 AVENUE 10017,"2124997482,40.751661869400834,-73.97082489964862
41701177,GO GO THAI,144 WEST 19 STREET 10011,"9175397799,40.74126393758172,-73.99660120518064
41710277,HOT & CRUSTY BAKERDELI,1201 2 AVENUE 10065,"2126005202,46.2090000390005,6.142960007000454
41710310,JUST SALAD,663 LEXINGTRON AVENUE 10022,"2122441111,40.759292408319084,-73.9694182889221
41710448,BEST KING WAH CHINESE RESTAURANT,2713 BRIGGS AVENUE 10458,"9178648887,40.8667805564786,-73.89136523101979
41710530,HOMEMADE DUMPLING,27 ESSEX STREET 10002,"2125292700,40.715755308961434,-73.98968069990354
41611339,PRIMO PIZZA 84,57 WEST 84 STREET 10024,"2128742000,40.78467578206278,-73.9718835968497
41622588,INSOMNIA COOKIES,1579 2 AVENUE 10028,"2153831320,40.7751802704542,-73.95375220679807
41624530,PIO PIO,604 10 AVENUE 10036,"2124592929,40.76074155248176,-73.99461495081852
41701283,PEPELA,104 EAST 30 STREET 10016,"2126581115,40.74435406209136,-73.98275190377655
41710595,ELIXIR JUICE BAR,550 WEST 54 STREET 10019,"2126001046,40.767788969186654,-73.99145717930458
41710633,TAGINE,221 WEST 38 STREET 10018,"2125647292,40.75388619049636,-73.9896001602184
41710748,ROYAL SIAM THAI & SUSHI,240 8 AVENUE 10011,"2127411732,40.744831379066,-73.99878407202647
41710775,GILA'S NOSH,221 EAST 23 STREET 10010,"2122133334,45.508187645000476,7.905811687000437
41624716,CLOISTERS DELI,7 HENSHAW ST 10034,"2129421580,45.1924247980005,7.874350388000437
41701501,JUICE GENERATION,979 8 AVENUE 10019,"6463458045,40.76705099181089,-73.98267686974094
41701518,I AM COFFEE,9 SAINT MARKS PLACE 10003,"9178261174,40.72927652868992,-73.98919982970756
41710976,SWEET MAMA'S SOUL FOOD,689 LENOX AVENUE 10037,"2129399383,40.82003910072501,-73.93666376142266
41710978,LOS PERROS LOCOS,201 ALLEN STREET 10002,"2124731200,40.72246380446211,-73.9889830832019
41711183,PIE FACE,464 9 AVENUE 10018,"8608701274,40.754560891572964,-73.99541070603846
41623086,SING KEE SEAFOOD RESTAURANT,42 BOWERY 10013,"2122338666,40.715448546614255,-73.99655738211669
41702121,LE GRAND CAFFE,1078 1 AVENUE 10022,"2127840087,52.34618471900046,4.89730182000045
41702288,ANTOJERIA POPULAR,50 SPRING STREET 10012,"6464763567,40.72200425359455,-73.99646144513878
41702467,CAKE BOSS CAFE,625 8 AVENUE 10018,"6469503783,40.756171975757184,-73.99060031245364
41711477,AUX EPICES,121 BAXTER STREET 10013,"2122748585,40.71805306329935,-73.99897239276089
41711527,DUNKIN DONUTS,50 PINE STREET 10005,"2126191222,40.70681242805222,-74.00871104417854
41711594,Aarons Chinese & Thai Restaurant,338 9 AVENUE 10001,"2125609898,39.4781999490005,-6.390160049999565
41607422,SIENA ESPRESSO & JUICE BAR,61 LEXINGTON AVENUE 10010,"2124813793,40.74095125319889,-73.98365442471112
41607653,OBIKA MOZZARELLA BAR,590 MADISON AVENUE 10022,"2123552217,40.76222532503982,-73.97244509486444
41623475,POTBELLY SANDWICH SHOP,501 7 AVENUE 10018,"6462894205,40.7531021111746,-73.98905414762999
41612587,BRABANT BELGIAN BRASSERIE,316 EAST 53 STREET 10022,"2125108588,40.75641490422555,-73.96643192459283
41702574,SL GREEN REALTY,420 LEXINGTON AVENUE 10170,"2125942700,48.487327834000496,3.9270598250004127
41702663,JUICE PRESS,122 GREENWICH AVENUE 10011,"6465902220,40.73879505394967,-74.00238058949179
41711810,EAST END TAVERN,1589 FIRST AVENUE 10028,"2122495960,40.77464810292872,-73.95104495965637
41711813,PHOENIX PARK,206 EAST 67 STREET 10065,"2127178181,40.76632485940581,-73.9624511241193
41626013,BLOCKHEADS,175 WEST 90 STREET 10024,"2125107410,40.79007370094166,-73.97267005667698
41702679,MELANGE FOOD FAIR,1277 1 AVENUE 10065,"2125357773,52.29718719800047,5.27987873400042
41712009,SABOR DE MEXICO,11 PARK PLACE 10007,"6464100594,40.71283079190863,-74.00824722332987
41712208,TACO HOUSE,178 CHURCH STREET 10013,"2123931026,40.71567497971762,-74.00739097161522
41703229,SAKE BAR SATSKO,202 EAST 7 STREET 10009,"2126140933,40.72460403265109,-73.98017107613344
41712705,HAMPTON INN,231 EAST 43 STREET 10017,"2128973385,40.75076645580839,-73.97229949012853
41712772,JENNIFER'S WAY,263 EAST 10 STREET 10009,"6466829501,40.72834676639127,-73.98335950643525
41618345,HOT DOG CONCESSION,4 PENNSYLVANIA PLAZA 10001,"2124656000,39.4781999490005,-6.390160049999565
41618377,HOT DOG CONCESSION A803-1,4 PENN PLAZA 10001,"2124656370,40.75005699413606,-73.9942394928575
41618387,BAR,4 PENNSYLVANIA PLAZA 10001,"2124656370,39.4781999490005,-6.390160049999565
41613563,CULTURE CLUB,20 WEST 39 STREET 10018,"6462579508,40.752064567826665,-73.98349216003436
41613939,JUICE GENERATION CAFE GROUP,817 LEXINGTON AVENUE 10065,"2123555537,40.76440137862181,-73.96655391942704
41614065,TERROIR WINE BAR,439 3 AVENUE 10016,"2124811920,40.74347161132687,-73.97971950315173
41703394,PIONEERS BAR & LOUNGE,134 WEST 29 STREET 10001,"2127142222,40.7473139018162,-73.99170130297193
41618411,SIMPLY CHICKEN-LOBSTER ROLL EAST,4 PENNSYLVANIA PLAZA 10001,"2124656000,39.4781999490005,-6.390160049999565
41618427,HOT DOG CONCESSION,4 PENNSYLVANIA PLAZA 10001,"2124656370,39.4781999490005,-6.390160049999565
41618440,DAILY BURGER-SAUSAGE BOSS,4 PENNSYLVANIA PLAZA 10001,"2124656000,39.4781999490005,-6.390160049999565
41712872,PARADISE BIRYANI POINTE AND GRAMERCY PIZZA PASTA,77 LEXINGTON AVENUE 10010,"2126862299,40.74131131386713,-73.9833938542422
41626743,LENOX COFFEE,60 WEST 129 STREET 10027,"6468337839,40.8097322216658,-73.94230806846178
41626874,SASHA'S COFFEE,711 AMSTERDAM AVENUE 10025,"9172614750,40.79308200153423,-73.9710335594504
41614641,IL BARETTO,750 11 AVENUE 10019,"2127572270,40.76751133138396,-73.9934003975095
41618756,THE EVERETTCAFE-TEACHERS COLLEGE,525 WEST 120 STREET 10027,"2126783810,40.809655386288114,-73.9598867513717
41713457,M & W BAKERY,25 EAST BROADWAY 10002,"2122850918,40.71347295191629,-73.99680847642924
41626908,CAFFE STORICO,2 WEST 77 STREET 10024,"2124859211,40.7795023492551,-73.97368678071956
41703928,SEL RROSE,1 DELANCEY STREET 10002,"2122261685,40.72025951756376,-73.99403429454622
41704194,The Bread Factory,935 8 AVENUE 10019,"2125862221,40.76563908587622,-73.98369706336797
41713766,16 HANDLES,245 BLEECKERS STREET 10014,"2122604416,45.293299972000455,7.887350022000419
41714339,BUCA DI BEPPO,1540 BROADWAY 10036,"2127646527,40.758237689718726,-73.98529925415647
41610134,HOLIDAY INN EXPRESS,126 WATER STREET 10005,"2127479222,40.70545179156801,-74.0070581541097
